# Time-averaged data for fix fixke
# TimeStep c_kea c_pea
3870000 71480.7 -23895.2
3871000 71435.7 -23843.5
3872000 71448.2 -23900.8
3873000 71462.3 -23913.2
3874000 71475.6 -23866.1
3875000 71509.3 -23948.2
3876000 71373.8 -24014.9
3877000 71332 -24074.3
3878000 71353.9 -24087.4
3879000 71294.7 -24113.1
3880000 71155.2 -24140.5
3881000 71319.6 -24024.9
3882000 71362.3 -24048.9
3883000 71330.5 -24063.6
3884000 71299.4 -24249.8
3885000 71356.3 -24098.5
3886000 71441.9 -23957.4
3887000 71427.3 -23920.2
3888000 71461.9 -23985.3
3889000 71439.3 -24048.2
3890000 71386.1 -24126.2
3891000 71412.9 -24108.8
3892000 71328.4 -24059.1
3893000 71416.6 -24054.4
3894000 71460.3 -24014.7
3895000 71384.8 -24008.7
3896000 71411.5 -24062
3897000 71348 -24048.2
3898000 71251.5 -24130.6
3899000 71302.2 -24095.7
3900000 71305.5 -24181.3
3901000 71325.7 -24213.8
3902000 71220 -24239.9
3903000 71288.5 -24143.2
3904000 71343.3 -24033.3
3905000 71367.2 -24010.5
3906000 71420.7 -23977.6
3907000 71523.5 -23736.9
3908000 71592.1 -23768.5
3909000 71586.5 -23798.6
3910000 71487.7 -23933.7
3911000 71416.3 -23953.1
3912000 71352.8 -24021
3913000 71350.9 -23898.4
3914000 71532.3 -23862.6
3915000 71423.8 -23870
3916000 71416.1 -23966.6
3917000 71399.3 -23831
3918000 71290.8 -23918.2
3919000 71245.8 -23957.6
3920000 71254.4 -24002.9
3921000 71285.1 -23967.9
3922000 71369.8 -23794.4
3923000 71393.9 -23816.2
3924000 71493.3 -23801.3
3925000 71461.2 -23815.7
3926000 71449.9 -23721.1
3927000 71472.1 -23746.3
3928000 71439.1 -23745.5
3929000 71554.7 -23821.6
3930000 71512.9 -23881.7
3931000 71443.3 -23857.8
3932000 71399.2 -23880
3933000 71477.6 -23801.5
3934000 71446.5 -23797.9
3935000 71500 -23746.4
3936000 71405.2 -23745.6
3937000 71559.7 -23602
3938000 71506.3 -23641.9
3939000 71544.3 -23697.4
3940000 71632.5 -23497.9
3941000 71519.9 -23629.4
3942000 71677.6 -23639.6
3943000 71603.3 -23655.1
3944000 71522.8 -23806
3945000 71529.4 -23809.6
3946000 71543.5 -23794.3
3947000 71442.9 -23822.6
3948000 71442.3 -23765.1
3949000 71511.4 -23686.6
3950000 71547.5 -23733.9
3951000 71606 -23627.4
3952000 71579.3 -23791.1
3953000 71496.1 -23914.3
3954000 71413.7 -23872.1
3955000 71454.8 -23899.5
3956000 71339.7 -23923.2
3957000 71362.9 -23920.8
3958000 71443.5 -23777.3
3959000 71564.4 -23726.1
3960000 71471.7 -23699.4
3961000 71575.4 -23783.2
3962000 71440.4 -23792.7
3963000 71435 -23845.5
3964000 71455.7 -23762.2
3965000 71506.9 -23644.5
3966000 71535.1 -23486.6
3967000 71524 -23680.3
3968000 71520.7 -23604.5
3969000 71574.6 -23570.7
3970000 71544.9 -23555.3
3971000 71618.4 -23546.9
3972000 71495.7 -23691
3973000 71522.5 -23697.4
3974000 71563 -23624.3
3975000 71603.4 -23560.5
3976000 71760.2 -23443.3
3977000 71660 -23571.7
3978000 71673.7 -23421.1
3979000 71636.5 -23589.5
3980000 71606.5 -23796.2
3981000 71558 -23807.2
3982000 71558.4 -23696.5
3983000 71540.2 -23725.4
3984000 71502.5 -23758
3985000 71550.7 -23713.3
3986000 71440.8 -23866.6
3987000 71444.6 -23775.4
3988000 71446.3 -23828.4
3989000 71533.2 -23813.5
3990000 71520.9 -23801.7
3991000 71490.3 -23766
3992000 71576.9 -23685.8
3993000 71474.5 -23715.8
3994000 71568.1 -23700.5
3995000 71515.6 -23694
3996000 71452.1 -23844.5
3997000 71322.4 -23897.9
3998000 71401.6 -23761.5
3999000 71418.3 -23856.4
4000000 71419.8 -23848.8
4001000 71386.4 -23770
4002000 71424.8 -23735.7
4003000 71436.7 -23802.6
4004000 71316.6 -23848.3
4005000 71292.7 -23886.5
4006000 71215.7 -23906.7
4007000 71204.2 -23957.5
4008000 71202 -23916.3
4009000 71277.4 -23909.7
4010000 71140.6 -23946
4011000 71151.4 -23934.1
4012000 71178.9 -23922.3
4013000 71292.8 -23800.8
4014000 71364.3 -23703.8
4015000 71341 -23745.8
4016000 71295.2 -23770.4
4017000 71250.9 -23864.7
4018000 71269.4 -23850.9
4019000 71165.8 -23951.9
4020000 71287.5 -23892.7
4021000 71307.3 -23739.2
4022000 71417 -23633.7
4023000 71416.7 -23623.6
4024000 71402.3 -23717.6
4025000 71419.9 -23673.7
4026000 71423.3 -23645.1
4027000 71442.4 -23619.9
4028000 71364.9 -23625.4
4029000 71375 -23629.2
4030000 71403.9 -23530.1
4031000 71401.7 -23394.9
4032000 71388.7 -23538.7
4033000 71392.2 -23614.2
4034000 71443.2 -23606.7
4035000 71329.7 -23624.1
4036000 71489.7 -23541.3
4037000 71513.3 -23431.5
4038000 71439.5 -23505.8
4039000 71379.5 -23433.8
4040000 71391.8 -23483.5
4041000 71350.9 -23636.1
4042000 71452.8 -23471.8
4043000 71477.7 -23456.4
4044000 71374.4 -23471.1
4045000 71440.6 -23447.1
4046000 71484.2 -23556.1
4047000 71530 -23489.9
4048000 71498.2 -23470.1
4049000 71456.8 -23482.3
4050000 71602.8 -23333.8
4051000 71618.5 -23331.2
4052000 71521 -23433
4053000 71578.1 -23383.3
4054000 71618.9 -23392.1
4055000 71596.3 -23535.1
4056000 71637.2 -23531.8
4057000 71589.3 -23403.5
4058000 71539.3 -23589.6
4059000 71461.3 -23632.9
4060000 71498.1 -23535.8
4061000 71523.4 -23560
4062000 71461 -23619.8
4063000 71511.3 -23463.2
4064000 71570.3 -23374.6
4065000 71575.4 -23326
4066000 71619.8 -23332.8
4067000 71603.9 -23282.2
4068000 71579.5 -23344
4069000 71617.6 -23431
4070000 71535.9 -23457.5
4071000 71647.7 -23348.6
4072000 71577 -23420.4
4073000 71587.4 -23340.5
4074000 71576.3 -23371.8
4075000 71589 -23389.2
4076000 71639.7 -23313.9
4077000 71613.9 -23313.8
4078000 71596.1 -23367.5
4079000 71568.9 -23432.9
4080000 71603.9 -23387.7
4081000 71581.7 -23401.8
4082000 71639.3 -23420.4
4083000 71609.3 -23490.4
4084000 71647.5 -23418.8
4085000 71607 -23427.6
4086000 71594.4 -23305.4
4087000 71530.5 -23461.2
4088000 71603 -23374.2
4089000 71642 -23392.8
4090000 71637.7 -23385.1
4091000 71511.6 -23369.1
4092000 71484.6 -23613.9
4093000 71483.3 -23454.6
4094000 71465 -23411.3
4095000 71536.1 -23381.9
4096000 71462 -23501.3
4097000 71579 -23245.8
4098000 71575.6 -23221.6
4099000 71486.2 -23408.2
4100000 71460.9 -23484.1
4101000 71547 -23395.4
4102000 71446.3 -23504
4103000 71419.8 -23523
4104000 71271.9 -23634.7
4105000 71309.2 -23615.2
4106000 71294.3 -23662.8
4107000 71316.3 -23686.8
4108000 71333.4 -23571.4
4109000 71336.2 -23626
4110000 71294 -23687.6
4111000 71439.2 -23623.6
4112000 71246.9 -23699.1
4113000 71302.6 -23624.8
4114000 71389.5 -23536.7
4115000 71439.7 -23560.2
4116000 71308.3 -23662.8
4117000 71325.3 -23753.9
4118000 71230.5 -23730.7
4119000 71322.1 -23758.2
4120000 71343.4 -23637.8
4121000 71374.5 -23584.2
4122000 71368.5 -23514.9
4123000 71316.7 -23699.4
4124000 71206 -23732
4125000 71134.8 -23776.9
4126000 71160 -23757.1
4127000 71169.6 -23790.5
4128000 71148.1 -23791.9
4129000 71196 -23751.2
4130000 71298.3 -23763.3
4131000 71207.6 -23797.5
4132000 71202.6 -23868.5
4133000 71244 -23750.4
4134000 71169.4 -23857.6
4135000 71141.1 -23837.5
4136000 71155.1 -23816.5
4137000 71171.9 -23754.8
4138000 71302 -23589.9
4139000 71235.9 -23625.5
4140000 71113.7 -23731.8
4141000 71104.6 -23774
4142000 71160.9 -23783.4
4143000 71219.2 -23688.1
4144000 71225.5 -23621.6
4145000 71212.3 -23671.3
4146000 71273.1 -23696.8
4147000 71251.5 -23630.7
4148000 71218.3 -23717.2
4149000 71190.4 -23720.5
4150000 71274.3 -23672.4
4151000 71221.5 -23675.7
4152000 71225.7 -23823.5
4153000 71216.9 -23806.8
4154000 71254.9 -23768.2
4155000 71138.9 -23830
4156000 71118.6 -23952.5
4157000 71099 -23978.8
4158000 71097.3 -23989.5
4159000 70998.1 -23986.7
4160000 70960.6 -24073.5
4161000 71057.2 -24049.8
4162000 71111.9 -23985.9
4163000 71203.7 -23931.9
4164000 71215.2 -23824
4165000 71148.4 -23805.3
4166000 71265.5 -23803.9
4167000 71253.6 -23783.2
4168000 71272.9 -23863.8
4169000 71257.7 -23836.9
4170000 71325.8 -23780.3
4171000 71262.3 -23825.8
4172000 71178.1 -23832.7
4173000 71282.9 -23754
4174000 71281.2 -23725.9
4175000 71182.7 -23853.9
4176000 71175.9 -23760
4177000 71346.4 -23656.7
4178000 71267.4 -23762.6
4179000 71337.9 -23677.9
4180000 71171.2 -23769
4181000 71158.5 -23641.7
4182000 71232.1 -23715.9
4183000 71096.6 -23741.1
4184000 71332.6 -23588.8
4185000 71349.5 -23576.3
4186000 71379.5 -23663.2
4187000 71243.4 -23723.9
4188000 71252.8 -23725.4
4189000 71265.7 -23717.8
4190000 71397.9 -23505.9
4191000 71493 -23505.3
4192000 71418.4 -23586.1
4193000 71457.8 -23482.9
4194000 71445.4 -23415.8
4195000 71526.5 -23511.7
4196000 71484.6 -23509.2
4197000 71512.1 -23468.5
4198000 71529.7 -23394.8
4199000 71589.5 -23420
4200000 71584 -23518.4
4201000 71546.4 -23530.3
4202000 71580.3 -23587.3
4203000 71506.5 -23474.2
4204000 71499.8 -23535.5
4205000 71481 -23584.2
4206000 71492.1 -23535.9
4207000 71472.3 -23514.2
4208000 71431.9 -23687.8
4209000 71300.1 -23762.7
4210000 71305.6 -23656.2
4211000 71448 -23572.9
4212000 71395.2 -23691
4213000 71389.4 -23647.7
4214000 71397 -23751.2
4215000 71478.9 -23635.5
4216000 71390.2 -23682
4217000 71426 -23752.9
4218000 71457.8 -23714.6
4219000 71576.6 -23605.8
4220000 71601.2 -23544.7
4221000 71495.4 -23597.6
4222000 71458.5 -23628.6
4223000 71455.2 -23537
4224000 71490.2 -23503.7
4225000 71559.1 -23484
4226000 71568 -23491.8
4227000 71488.5 -23632.8
4228000 71324 -23803.1
4229000 71265.9 -23749.6
4230000 71306.5 -23753.9
4231000 71322.4 -23824.9
4232000 71400 -23716.1
4233000 71539.2 -23690.6
4234000 71401.1 -23693.2
4235000 71369.3 -23803.4
4236000 71494.6 -23642.2
4237000 71434.9 -23622.9
4238000 71448.5 -23671
4239000 71480.5 -23627.9
4240000 71386.6 -23734.7
4241000 71439.6 -23677.9
4242000 71459.7 -23671.3
4243000 71382.6 -23726.5
4244000 71410.1 -23711.3
4245000 71442.9 -23744.1
4246000 71471 -23819.2
4247000 71450.3 -23737.7
4248000 71452.6 -23757.7
4249000 71495.5 -23680.6
4250000 71595.3 -23694.5
4251000 71579.9 -23685.6
4252000 71512.1 -23811.5
4253000 71537.4 -23723.8
4254000 71572.7 -23794.7
4255000 71586 -23742.3
4256000 71520.8 -23762.5
4257000 71530.1 -23745
4258000 71473.2 -23698.8
4259000 71395.7 -23870.2
4260000 71261.6 -23819
4261000 71291.8 -23795.8
4262000 71119.7 -23916.3
4263000 71134.5 -23891.5
4264000 71166.7 -23938
4265000 71142.8 -24028.4
4266000 71151.5 -23891.6
4267000 71236.7 -23829.6
4268000 71264.5 -23817.9
4269000 71301.8 -23812.6
4270000 71265.4 -23846.4
4271000 71272.1 -23834.1
4272000 71219.6 -23881.4
4273000 71256.1 -23955.6
4274000 71277.1 -23915.1
4275000 71281.6 -23868.9
4276000 71292.2 -23808.8
4277000 71369 -23651.3
4278000 71457.1 -23706.5
4279000 71421.7 -23755.9
4280000 71440.4 -23706.6
4281000 71442.5 -23691.8
4282000 71515 -23658.1
4283000 71490.1 -23690.6
4284000 71517.3 -23657
4285000 71474.2 -23685.4
4286000 71466.5 -23691.3
4287000 71480.9 -23611.4
4288000 71511.8 -23568.4
4289000 71600 -23527.8
4290000 71515.7 -23559.8
4291000 71466.8 -23589
4292000 71509 -23626.7
4293000 71517.8 -23532.1
4294000 71521.5 -23641.7
4295000 71468 -23662.8
4296000 71509.4 -23624.8
4297000 71529.9 -23681.2
4298000 71575.1 -23618.1
4299000 71576.4 -23594
4300000 71423.5 -23833.7
4301000 71373.5 -23798.7
4302000 71306.7 -23783.7
4303000 71434.3 -23766.8
4304000 71340.4 -23823.2
4305000 71424.5 -23725
4306000 71367.5 -23627.1
4307000 71394.7 -23701.9
4308000 71370.4 -23806.9
4309000 71300.4 -23836.8
4310000 71279.7 -23854.5
4311000 71253.4 -23872.4
4312000 71195.1 -23900.9
4313000 71279.6 -23887.7
4314000 71268 -23888.9
4315000 71234 -23832.5
4316000 71257.8 -23841.6
4317000 71265 -23883
4318000 71278.9 -23808.3
4319000 71250.4 -23769.6
4320000 71288.3 -23865.2
4321000 71320.1 -23808.2
4322000 71413.9 -23587.8
4323000 71502 -23488.7
4324000 71540.1 -23534.3
4325000 71504.2 -23608.3
4326000 71544.7 -23568.9
4327000 71518.3 -23654.5
4328000 71524.1 -23557.4
4329000 71521 -23494.8
4330000 71506.6 -23602.8
4331000 71476.7 -23582.7
4332000 71520.4 -23658.6
4333000 71518.2 -23554.8
4334000 71557 -23497.4
4335000 71422.6 -23611.3
4336000 71430.9 -23677.3
4337000 71497.3 -23556.4
4338000 71541.4 -23565.6
4339000 71544.5 -23549.2
4340000 71545 -23622.1
4341000 71506.6 -23508.6
4342000 71454.2 -23570.3
4343000 71526.7 -23517.1
4344000 71438.5 -23663.3
4345000 71439.1 -23616
4346000 71432.1 -23725.8
4347000 71401.3 -23692.3
4348000 71524.3 -23609.9
4349000 71542.8 -23511.6
4350000 71589 -23518.6
4351000 71534.5 -23532
4352000 71621 -23511.5
4353000 71589.8 -23478.5
4354000 71602.1 -23384.2
4355000 71715.1 -23279.8
4356000 71814 -23175.2
4357000 71765.6 -23225.3
4358000 71678.2 -23352.1
4359000 71653.2 -23264
4360000 71712.2 -23260.1
4361000 71721.1 -23225.1
4362000 71614.1 -23329.7
4363000 71561.6 -23523.3
4364000 71508.4 -23500.1
4365000 71649.6 -23477.6
4366000 71633.5 -23412.1
4367000 71645.3 -23379.6
4368000 71687.5 -23327.1
4369000 71600.7 -23444.3
4370000 71487.7 -23535.1
4371000 71437.2 -23571.6
4372000 71503.5 -23538.8
4373000 71435.3 -23473.5
4374000 71519.2 -23373
4375000 71641.7 -23327.3
4376000 71564.7 -23408.2
4377000 71484.6 -23606.5
4378000 71333 -23596.3
4379000 71455.8 -23583.9
4380000 71522 -23547.2
4381000 71492.4 -23550.8
4382000 71543.4 -23472.2
4383000 71628.8 -23387
4384000 71503.1 -23525.6
4385000 71514.3 -23529.5
4386000 71570.6 -23455.7
4387000 71555.5 -23503.8
4388000 71493.9 -23602.7
4389000 71452.6 -23560
4390000 71437 -23532.3
4391000 71519.3 -23545.9
4392000 71461.2 -23514.2
4393000 71556.5 -23464.7
4394000 71593.4 -23375
4395000 71580.2 -23374.6
4396000 71528.2 -23521.5
4397000 71382.1 -23568.7
4398000 71387.4 -23503.1
4399000 71393.4 -23574.2
4400000 71293.2 -23740.2
4401000 71424.2 -23570
4402000 71290.6 -23717.3
4403000 71337.6 -23778.4
4404000 71352.8 -23693.2
4405000 71406.8 -23745.2
4406000 71374.3 -23771.4
4407000 71324.6 -23753.6
4408000 71374.7 -23769.8
4409000 71403.8 -23692.5
4410000 71329.2 -23718.9
4411000 71433 -23636.3
4412000 71413.9 -23634
4413000 71327 -23729.7
4414000 71338 -23774
4415000 71298 -23769
4416000 71268.1 -23757
4417000 71283.9 -23794.8
4418000 71359.8 -23619.3
4419000 71336 -23653.5
4420000 71363.3 -23743.4
4421000 71436.7 -23647.3
4422000 71438.9 -23670.7
4423000 71475.2 -23609.9
4424000 71374.2 -23547.8
4425000 71305.5 -23713.2
4426000 71407.1 -23646.1
4427000 71454 -23584
4428000 71438.9 -23662.9
4429000 71431.9 -23648.2
4430000 71442.1 -23567.7
4431000 71456.6 -23702
4432000 71324.2 -23713.5
4433000 71298.9 -23760.5
4434000 71242 -23850.4
4435000 71360.3 -23818.8
4436000 71381.7 -23779
4437000 71396.1 -23745
4438000 71390 -23698.7
4439000 71368.1 -23809.7
4440000 71400.4 -23709.9
4441000 71411.9 -23664.7
4442000 71383.9 -23744.2
4443000 71280.9 -23776.4
4444000 71294.3 -23760.6
4445000 71339.2 -23685.8
4446000 71350.5 -23774
4447000 71399.3 -23772.9
4448000 71440.1 -23664.3
4449000 71497.9 -23588.5
4450000 71473.1 -23574
4451000 71562.9 -23557.2
4452000 71632.9 -23559.7
4453000 71515.8 -23527.3
4454000 71556.2 -23500.4
4455000 71660.6 -23377.1
4456000 71666.6 -23440.5
4457000 71461.8 -23611.8
4458000 71541.3 -23680.5
4459000 71467.2 -23703.6
4460000 71496.9 -23700.6
4461000 71543.9 -23531.6
4462000 71479.6 -23568.8
4463000 71435.7 -23605.3
4464000 71494.4 -23518.8
4465000 71533.4 -23479.1
4466000 71567.5 -23497.3
4467000 71492.5 -23533
4468000 71410.6 -23629
4469000 71277.3 -23798.6
4470000 71301.4 -23725.7
4471000 71314.3 -23717
4472000 71362.5 -23810.1
4473000 71365.2 -23689
4474000 71501.9 -23555.9
4475000 71339.6 -23692.2
4476000 71344.9 -23704.9
4477000 71368 -23678.8
4478000 71321.5 -23668.3
4479000 71411.7 -23736.9
4480000 71416.2 -23591.9
4481000 71422 -23556.5
4482000 71448.8 -23633.5
4483000 71524.8 -23580.5
4484000 71579.5 -23541.7
4485000 71571.2 -23592
4486000 71520.8 -23561.1
4487000 71409.9 -23586.4
4488000 71444.1 -23573.1
4489000 71419.9 -23628.9
4490000 71397.8 -23605
4491000 71466.9 -23567.5
4492000 71441.9 -23606
4493000 71410.6 -23657.3
4494000 71350.8 -23703.2
4495000 71300 -23781.3
4496000 71339.8 -23759.3
4497000 71299.7 -23870.5
4498000 71274.8 -23854.3
4499000 71414.2 -23631.9
4500000 71386.4 -23649.6
4501000 71249.5 -23647.8
4502000 71369.4 -23632.9
4503000 71378.8 -23658
4504000 71405.2 -23575.6
4505000 71349.4 -23689.4
4506000 71430.7 -23547.4
4507000 71447.9 -23625.3
4508000 71448.7 -23616.3
4509000 71490.2 -23462
4510000 71562.3 -23513.8
4511000 71561.8 -23500.8
4512000 71496.7 -23486.5
4513000 71532.1 -23533.8
4514000 71490.1 -23528.3
4515000 71444.3 -23560.4
4516000 71456.3 -23579.5
4517000 71299.6 -23717.1
4518000 71306.9 -23879.7
4519000 71394.4 -23692.4
4520000 71326.7 -23687.9
4521000 71259.5 -23725.7
4522000 71366.7 -23626.4
4523000 71348.6 -23639.3
4524000 71429.5 -23615.2
4525000 71473.9 -23699.5
4526000 71322.1 -23742.7
4527000 71296.5 -23820.4
4528000 71232.9 -23902.4
4529000 71288.6 -23821.6
4530000 71369.9 -23767.6
4531000 71296.5 -23864.4
4532000 71425.7 -23703.3
4533000 71439.8 -23664.8
4534000 71383.7 -23757.2
4535000 71249.4 -23873.1
4536000 71246.9 -23889.2
4537000 71337.4 -23807.7
4538000 71376.2 -23773.7
4539000 71262.6 -23819.8
4540000 71403.4 -23740.5
4541000 71439.2 -23784.5
4542000 71354.3 -23777.7
4543000 71459.1 -23728.8
4544000 71490.6 -23627.5
4545000 71513 -23629.3
4546000 71549.9 -23625.3
4547000 71391.1 -23793
4548000 71310.3 -23850
4549000 71398.2 -23813.4
4550000 71411.5 -23840.4
4551000 71330.8 -23982.6
4552000 71346.6 -23975.3
4553000 71451.8 -23782.1
4554000 71430.6 -23799.8
4555000 71452.4 -23872.4
4556000 71429.7 -23765.5
4557000 71422.5 -23772.1
4558000 71369.2 -23785.9
4559000 71207 -23918.9
4560000 71257.6 -23931
4561000 71226.7 -23932.4
4562000 71282.4 -23878.9
4563000 71151.6 -24040.7
4564000 71205.6 -23978.3
4565000 71301.4 -23952.9
4566000 71240.1 -23979.5
4567000 71272.2 -23922.7
4568000 71319.1 -23892.5
4569000 71367 -23687.4
4570000 71384.5 -23663.6
4571000 71456.9 -23620.6
4572000 71516.8 -23554
4573000 71509.7 -23482.1
4574000 71576.2 -23518.9
4575000 71482.8 -23602.2
4576000 71363.2 -23644.5
4577000 71356.1 -23885.5
4578000 71419.8 -23762.4
4579000 71375.3 -23774.2
4580000 71467.8 -23704.9
4581000 71578.3 -23583.4
4582000 71656.2 -23631.8
4583000 71607.3 -23614
4584000 71576.8 -23690.2
4585000 71559.2 -23629.5
4586000 71563.1 -23687.5
4587000 71553.8 -23674.9
4588000 71617.4 -23626.1
4589000 71627.4 -23614
4590000 71544.5 -23744.9
4591000 71507.4 -23752.5
4592000 71489.4 -23771.6
4593000 71470.6 -23752
4594000 71396.7 -23813.5
4595000 71535.3 -23769.9
4596000 71575.4 -23737
4597000 71601.6 -23772.9
4598000 71585.4 -23752.1
4599000 71641.3 -23725
4600000 71528 -23817.2
4601000 71523.2 -23829.6
4602000 71365.9 -23887.8
4603000 71312.5 -24015.8
4604000 71418.9 -23808.3
4605000 71490.4 -23855.7
4606000 71466.4 -23890.1
4607000 71465.2 -23862.2
4608000 71428.9 -23801.7
4609000 71450.9 -23801.4
4610000 71475.2 -23822.2
4611000 71474 -23723.8
4612000 71427.2 -23784
4613000 71479.9 -23820.6
4614000 71392.4 -23788.7
4615000 71343.1 -23840.5
4616000 71283.6 -23840.4
4617000 71301.9 -23930.2
4618000 71320.7 -23880.6
4619000 71357 -23874.9
4620000 71375 -23817.1
4621000 71368.2 -23756.5
4622000 71505.9 -23657.5
4623000 71430.1 -23688.3
4624000 71423 -23711.8
4625000 71434 -23712.2
4626000 71410.3 -23836.9
4627000 71374.9 -23822
4628000 71453.2 -23778.9
4629000 71331.6 -23952.1
4630000 71229.9 -23987.7
4631000 71315.7 -23864.8
4632000 71329.9 -23855
4633000 71309.5 -23877.9
4634000 71312.5 -23793.2
4635000 71313.1 -23808.1
4636000 71295.5 -23939.6
4637000 71427.3 -23784
4638000 71379.1 -23779.4
4639000 71444.5 -23714.2
4640000 71478.1 -23758.8
4641000 71391.5 -23921.7
4642000 71357.5 -23830.6
4643000 71443.5 -23763.1
4644000 71421.5 -23811.5
4645000 71354.9 -23922.8
4646000 71375.4 -23965.3
4647000 71339.6 -23951.9
4648000 71346.6 -24083.3
4649000 71272.7 -24042.1
4650000 71267 -24018.1
4651000 71246.4 -24045.8
4652000 71245.8 -24022
4653000 71212.9 -24107.4
4654000 71230.3 -24038.8
4655000 71272.9 -24142.2
4656000 71253.8 -24072.9
4657000 71370.4 -23879.5
4658000 71414.5 -23867.6
4659000 71489.6 -23708.4
4660000 71571.6 -23623.3
4661000 71490.1 -23755
4662000 71369.7 -23844.8
4663000 71492.8 -23773.2
4664000 71639 -23658.1
4665000 71568.9 -23702.7
4666000 71604.4 -23693.3
4667000 71588 -23720.9
4668000 71463.2 -23750.4
4669000 71423.6 -23722.4
4670000 71413.4 -23857.8
4671000 71419.4 -23888.8
4672000 71439.5 -23943.6
4673000 71298.3 -23920
4674000 71372.3 -23855.6
4675000 71497.5 -23621.6
4676000 71513.2 -23666
4677000 71399.9 -23852.8
4678000 71387.6 -23813.2
4679000 71415.3 -23872.9
4680000 71287.9 -24052.8
4681000 71345.9 -23993.6
4682000 71278.4 -24060.3
4683000 71394.5 -23917.5
4684000 71298.5 -24009.4
4685000 71262.4 -24043.7
4686000 71194.8 -24152.9
4687000 71215.8 -24114.9
4688000 71245.1 -24100.1
4689000 71299.6 -24013.6
4690000 71361.7 -23941.5
4691000 71274.1 -24093.3
4692000 71314.8 -24034.2
4693000 71373.8 -23988
4694000 71387.9 -24008.5
4695000 71298.7 -23995.2
4696000 71386.9 -23945
4697000 71263.8 -24039.6
4698000 71280.2 -24096.8
4699000 71244.6 -24063.4
4700000 71314.5 -24114.6
4701000 71286 -24040.5
4702000 71356.6 -23787
4703000 71327.7 -23863.6
4704000 71251.8 -23961.4
4705000 71147.3 -24021
4706000 71153.4 -24096.7
4707000 71159.5 -24098
4708000 71170.8 -24187.1
4709000 71234.3 -24117.9
4710000 71197.3 -24084.2
4711000 71187.7 -24171.4
4712000 71142.1 -24117.7
4713000 71172.2 -24099.4
4714000 71047.3 -24168.4
4715000 71047.8 -24213.7
4716000 70988 -24286.9
4717000 71036.9 -24225.4
4718000 71069.8 -24215.7
4719000 71041.5 -24344.7
4720000 71165.6 -24224.2
4721000 71174 -24208.2
4722000 71140.3 -24208.8
4723000 71080.2 -24231.8
4724000 71197.8 -24206.1
4725000 71186 -24309.6
4726000 71084.8 -24222.8
4727000 71236.8 -24101.2
4728000 71175.5 -24162.1
4729000 71110.3 -24258.4
4730000 71165.5 -24206.4
4731000 71196.7 -24173.6
4732000 71159.5 -24263.7
4733000 71158.2 -24251.8
4734000 71140.8 -24169.7
4735000 71123.2 -24224.9
4736000 71119.3 -24199.5
4737000 71156.2 -24114.2
4738000 71195.2 -24096.2
4739000 71230.3 -24113
4740000 71214.7 -24101.7
4741000 71350.2 -23951.1
4742000 71299.7 -23934.2
4743000 71360.2 -23924.3
